cik,name,countryba,stprba,cityba,zipba,bas1,form,fye,fy,fp,instance,ticker,latitude,longitude
1699018,"EAGLE FINANCIAL BANCORP, INC.",US,OH,CINCINNATI,45248,6415 BRIDGETOWN ROAD,10-K,1231.0,2019.0,FY,efbi-20191231.xml,efbi,39.153156,-84.65864
924168,"ENERGY FOCUS, INC/DE",US,OH,SOLON,44139,32000 AURORA ROAD,10-K,1231.0,2019.0,FY,efoi-20191231.xml,efoi,41.39109,-81.45079
868082,EVERFLOW EASTERN PARTNERS LP,US,OH,CANFIELD,44406,585 WEST MAIN STREET,10-K,1231.0,2019.0,FY,eepl-20191231.xml,eepl,41.02476,-80.78374
1483510,"EXPRESS, INC.",US,OH,COLUMBUS,43230,1 EXPRESS DRIVE,10-K,131.0,2019.0,FY,expr-20200201_htm.xml,expr,Missing,Missing
792966,FARMERS & MERCHANTS BANCORP INC,US,OH,ARCHBOLD,43502,307-11 N DEFIANCE ST,10-K,1231.0,2019.0,FY,fmao-20191231.xml,fmao,41.52374,-84.30633
709337,FARMERS NATIONAL BANC CORP /OH/,US,OH,CANFIELD,44406,20 S BROAD STREET,10-K,1231.0,2019.0,FY,fmnb-20191231.xml,fmnb,41.027588,-80.76064
1326771,FEDERAL HOME LOAN BANK OF CINCINNATI,US,OH,CINCINNATI,45202,221 E. 4TH STREET,10-K,1231.0,2019.0,FY,fhlbcin201910-k_htm.xml,fhlb,39.100483,-84.50904
35214,FERRO CORP,US,OH,MAYFIELD HEIGHTS,44124,6060 PARKLAND BLVD,10-K,1231.0,2019.0,FY,foe-20191231x10k_htm.xml,foe-,41.508453,-81.45853
35527,FIFTH THIRD BANCORP,US,OH,CINCINNATI,45263,38 FOUNTAIN SQ PLZ,10-K,1231.0,2019.0,FY,d840471d10k_htm.xml,d840,Missing,Missing
946647,FIRST DEFIANCE FINANCIAL CORP,US,OH,DEFIANCE,43512,601 CLINTON ST,10-K,1231.0,2019.0,FY,fdef-20191231.xml,fdef,41.29474,-84.36076
708955,FIRST FINANCIAL BANCORP /OH/,US,OH,CINCINNATI,45202,255 EAST FIFTH STREET,10-K,1231.0,2019.0,FY,q42019form10-k_htm.xml,q420,39.10177,-84.50889
1031296,FIRSTENERGY CORP,US,OH,AKRON,44308-1890,76 SOUTH MAIN ST,10-K,1231.0,2019.0,FY,fe-12312019x10k_htm.xml,fe-1,41.083313,-81.51758
42582,GOODYEAR TIRE & RUBBER CO /OH/,US,OH,AKRON,44316,1144 E MARKET ST,10-K,1231.0,2019.0,FY,gt-q4201910k_htm.xml,gt-q,41.06936,-81.486885
42682,GORMAN RUPP CO,US,OH,MANSFIELD,44901,600 SOUTH AIRPORT ROAD,10-K,1231.0,2019.0,FY,grc-20191231.xml,grc-,40.80907,-82.50134
931148,GRAFTECH INTERNATIONAL LTD,US,OH,BROOKLYN HEIGHTS,44131,982 KEYNOTE CIRCLE,10-K,1231.0,2019.0,FY,a201910-k_htm.xml,a201,41.411983,-81.66438
43920,"GREIF, INC",US,OH,DELAWARE,43015,425 WINTER ROAD,10-K,1031.0,2019.0,FY,gef2019q410-k_htm.xml,gef2,40.227524,-83.04869
13239,HEXION INC.,US,OH,COLUMBUS,43215,180 EAST BROAD STREET,10-K,1231.0,2019.0,FY,hsc-20191231.xml,hsc-,39.96278,-82.99579
1029831,HILLMAN COMPANIES INC,US,OH,CINCINNATI,45231,10590 HAMILTON AVE.,10-K,1231.0,2019.0,FY,hillman10-k12282019_htm.xml,hill,39.26916,-84.560646
49196,HUNTINGTON BANCSHARES INC/MD,US,OH,COLUMBUS,43287,HUNTINGTON CTR,10-K,1231.0,2019.0,FY,hban2019-12x31x10k_htm.xml,hban,Missing,Missing
1173514,"HYSTER-YALE MATERIALS HANDLING, INC.",US,OH,CLEVELAND,44124,5875 LANDERBROOK DRIVE,10-K,1231.0,2019.0,FY,hy201910k_htm.xml,hy20,41.501415,-81.470825
1580905,"INSTALLED BUILDING PRODUCTS, INC.",US,OH,COLUMBUS,43215,"495 SOUTH HIGH STREET, SUITE 50",10-K,1231.0,2019.0,FY,d853980d10k_htm.xml,d853,39.9526,-82.998795
1081745,"INTELLINETICS, INC.",US,OH,COLUMBUS,43228,2190 DIVIDEND DRIVE,10-K,1231.0,2019.0,FY,inlx-20191231.xml,inlx,39.996693,-83.120445
742112,INVACARE CORP,US,OH,ELYRIA,44036,ONE INVACARE WAY,10-K,1231.0,2019.0,FY,a2019ivc10-k_htm.xml,a201,Missing,Missing
91419,J M SMUCKER CO,US,OH,ORRVILLE,44667,ONE STRAWBERRY LANE,10-K,430.0,2020.0,FY,sjm-20200430_htm.xml,sjm-,Missing,Missing
91576,KEYCORP /NEW/,US,OH,CLEVELAND,44114-1306,127 PUBLIC SQ,10-K,1231.0,2019.0,FY,key-123119x10k_htm.xml,key-,41.500454,-81.694016
56873,KROGER CO,US,OH,CINCINNATI,45201,1014 VINE ST,10-K,131.0,2019.0,FY,kr-20200201x10k_htm.xml,kr-2,39.10637,-84.51427
701985,"L BRANDS, INC.",US,OH,COLUMBUS,43216,THREE LIMITED PKWY,10-K,131.0,2019.0,FY,lb21202010k_htm.xml,lb21,Missing,Missing
57515,LANCASTER COLONY CORP,US,OH,WESTERVILLE,43082,380 POLARIS PARKWAY,10-K,630.0,2020.0,FY,lanc-2020630x10k_htm.xml,lanc,40.14589,-82.94119
1074902,LCNB CORP,US,OH,LEBANON,45036,2 NORTH BROADWAY,10-K,1231.0,2019.0,FY,lcnb-20191231.xml,lcnb,39.434517,-84.208244
1698113,LEGACY ACQUISITION CORP.,US,OH,CINCINNATI,45202,"1308 RACE STREET, SUITE 200",10-K,1231.0,2019.0,FY,lgc-20191231.xml,lgc-,39.109375,-84.51671
902274,LIBBEY INC,US,OH,TOLEDO,43604,300 MADISON AVE,10-K,1231.0,2019.0,FY,lby-20191231.xml,lby-,Missing,Missing
59527,LINCOLN ELECTRIC HOLDINGS INC,US,OH,CLEVELAND,44117,22801 ST CLAIR AVE,10-K,1231.0,2019.0,FY,leco-20191231x10k_htm.xml,leco,41.585827,-81.5215
763532,LSI INDUSTRIES INC,US,OH,CINCINNATI,45242,10000 ALLIANCE RD,10-K,630.0,2020.0,FY,lyts-20200630.xml,lyts,39.24282,-84.38106
799292,"M/I HOMES, INC.",US,OH,COLUMBUS,43219,3 EASTON OVAL STE 500,10-K,1231.0,2019.0,FY,mho-20191231x10k_htm.xml,mho-,40.044914,-82.90888
1510295,MARATHON PETROLEUM CORP,US,OH,FINDLAY,45840-3229,539 SOUTH MAIN STREET,10-K,1231.0,2019.0,FY,mpc-20191231x10k_htm.xml,mpc-,41.036503,-83.65027
1104657,MATERION CORP,US,OH,MAYFIELD HTS.,44124,6070 PARKLAND BLVD.,10-K,1231.0,2019.0,FY,mtrn2019123110k_htm.xml,mtrn,41.50872,-81.458305
1668397,"MEDPACE HOLDINGS, INC.",US,OH,CINCINNATI,45227,5375 MEDPACE WAY,10-K,1231.0,2019.0,FY,medp-10k_20191231_htm.xml,medp,39.16027,-84.40169
794172,MERIDIAN BIOSCIENCE INC,US,OH,CINCINNATI,45244,3471 RIVER HILLS DR,10-K,930.0,2019.0,FY,d785397d10k_htm.xml,d785,39.123455,-84.35681
1037646,METTLER TOLEDO INTERNATIONAL INC/,US,OH,COLUMBUS,43240,1900 POLARIS PARKWAY,10-K,1231.0,2019.0,FY,mtd10k12312019_htm.xml,mtd1,Missing,Missing
836147,MIDDLEFIELD BANC CORP,US,OH,MIDDLEFILED,44062-9263,15985 E HIGH ST,10-K,1231.0,2019.0,FY,mbcn-20191231.xml,mbcn,41.46217,-81.07521
1142412,MISSION BROADCASTING INC,US,OH,WESTLAKE,44145,30400 DETROIT RD,10-K,1231.0,2019.0,FY,mbcc-10k_20191231_htm.xml,mbcc,41.462868,-81.95616
1552000,MPLX LP,US,OH,FINDLAY,45840,200 E. HARDIN STREET,10-K,1231.0,2019.0,FY,mplx-20191231x10k_htm.xml,mplx,41.0357,-83.6484
69488,MYERS INDUSTRIES INC,US,OH,AKRON,44301,1293 S MAIN ST,10-K,1231.0,2019.0,FY,mye-20191231.xml,mye-,41.050922,-81.528145
789933,NACCO INDUSTRIES INC,US,OH,CLEVELAND,44124-4069,5875 LANDERBROOK DR,10-K,1231.0,2019.0,FY,nacco-20191231.xml,nacc,41.501415,-81.470825
810509,"NAVIDEA BIOPHARMACEUTICALS, INC.",US,OH,DUBLIN,43017,4995 BRADENTON AVENUE,10-K,1231.0,2019.0,FY,navb-20191231.xml,navb,40.081284,-83.12463
72331,NORDSON CORP,US,OH,WESTLAKE,44145,28601 CLEMENS RD,10-K,1031.0,2019.0,FY,ndsn-10k_20191031_htm.xml,ndsn,41.470287,-81.936554
812074,"O-I GLASS, INC. /DE/",US,OH,PERRYSBURG,43551-2999,ONE MICHAEL OWENS WAY,10-K,1231.0,2019.0,FY,oi-20191231x10keddfad_htm.xml,oi-2,Missing,Missing
894671,OHIO VALLEY BANC CORP,US,OH,GALLIPOLIS,45631,420 THIRD AVE,10-K,1231.0,2019.0,FY,ovbc-20191231.xml,ovbc,38.809143,-82.20572
917470,OLYMPIC STEEL INC,US,OH,BEDFORD HEIGHTS,44146,5096 RICHMOND RD,10-K,1231.0,2019.0,FY,zeus-20191231.xml,zeus,41.42234,-81.49863
1090061,OMNOVA SOLUTIONS INC,US,OH,BEACHWOOD,44122,25435 HARVARD RD,10-K,1130.0,2019.0,FY,omn-20191130x10k_htm.xml,omn-,41.44967,-81.50222
1370946,OWENS CORNING,US,OH,TOLEDO,43659,ONE OWENS CORNING PARKWAY,10-K,1231.0,2019.0,FY,oc-20191231_htm.xml,oc-2,Missing,Missing
805676,PARK NATIONAL CORP /OH/,US,OH,NEWARK,43055,50 NORTH THIRD ST,10-K,1231.0,2019.0,FY,prk-20191231_htm.xml,prk-,40.05918,-82.403206
76282,PARK OHIO HOLDINGS CORP,US,OH,CLEVELAND,44124,6065 PARKLAND BLVD.,10-K,1231.0,2019.0,FY,pkoh-20191231.xml,pkoh,41.50696,-81.45853
1068148,PARK OHIO INDUSTRIES INC/OH,US,OH,CLEVELAND,44124,6065 PARKLAND BLVD.,10-K,1231.0,2019.0,FY,pkoh-20191231.xml,pkoh,41.50696,-81.45853
76334,PARKER HANNIFIN CORP,US,OH,CLEVELAND,44124-4141,6035 PARKLAND BOULEVARD,10-K,630.0,2020.0,FY,ph630202010-k_htm.xml,ph63,41.5059,-81.45977
318300,PEOPLES BANCORP INC,US,OH,MARIETTA,45750-0738,138 PUTNAM ST,10-K,1231.0,2019.0,FY,pebo-20191231_htm.xml,pebo,39.415016,-81.45523
1476204,"PHILLIPS EDISON & COMPANY, INC.",US,OH,CINCINNATI,45249,11501 NORTHLAKE DRIVE,10-K,1231.0,2019.0,FY,cik0001476204-20191231.xml,cik0,39.276237,-84.3473
1122976,POLYONE CORP,US,OH,AVON LAKE,44012,POLYONE CENTER,10-K,1231.0,2019.0,FY,pol-20191231_htm.xml,pol-,Missing,Missing
80035,PREFORMED LINE PRODUCTS CO,US,OH,CLEVELAND,44101,P.O. BOX 91129,10-K,1231.0,2019.0,FY,plpc-20191231.xml,plpc,Missing,Missing
80424,PROCTER & GAMBLE CO,US,OH,CINCINNATI,45202,ONE PROCTER & GAMBLE PLAZA,10-K,630.0,2020.0,FY,pg-20200630_htm.xml,pg-2,Missing,Missing
80661,PROGRESSIVE CORP/OH/,US,OH,MAYFIELD VILLAGE,44143,6300 WILSON MILLS RD,10-K,1231.0,2019.0,FY,pgr-20191231x10k_htm.xml,pgr-,41.538944,-81.45282
1128189,"PROTOKINETIX, INC.",US,OH,MARIETTA,45750,412 MULBERRY STREET,10-K,1231.0,2019.0,FY,pktx-20191231.xml,pktx,39.42204,-81.45199
1712463,RANPAK HOLDINGS CORP.,US,OH,CONCORD TOWNSHIP,44077,7990 AUBURN ROAD,10-K,1231.0,2019.0,FY,pack-20191231x10k_htm.xml,pack,41.65389,-81.24361
1735184,RETAIL VALUE INC.,US,OH,BEACHWOOD,44122,3300 ENTERPRISE PARKWAY,10-K,1231.0,2019.0,FY,rvi-10k_20191231_htm.xml,rvi-,41.46946,-81.494675
744187,REX AMERICAN RESOURCES CORP,US,OH,DAYTON,45459,7720 PARAGON ROAD,10-K,131.0,2019.0,FY,rex-20200131.xml,rex-,39.632637,-84.17991
895456,"ROCKY BRANDS, INC.",US,OH,NELSONVILLE,45764,39 EAST CANAL STREET,10-K,1231.0,2019.0,FY,rcky-20191231.xml,rcky,39.45846,-82.23159
110621,RPM INTERNATIONAL INC/DE/,US,OH,MEDINA,44258,2628 PEARL RD,10-K,531.0,2020.0,FY,rpm-10k_20200531_htm.xml,rpm-,41.203846,-81.8417
767405,"SB FINANCIAL GROUP, INC.",US,OH,DEFIANCE,43512,401 CLINTON ST,10-K,1231.0,2019.0,FY,sbfg-20191231.xml,sbfg,41.28571,-84.36277
830616,"SCI ENGINEERED MATERIALS, INC.",US,OH,COLUMBUS,43228,2839 CHARTER STREET,10-K,1231.0,2019.0,FY,scia-20191231.xml,scia,40.0107,-83.134926
825542,SCOTTS MIRACLE-GRO CO,US,OH,MARYSVILLE,43041,14111 SCOTTSLAWN ROAD,10-K,930.0,2019.0,FY,smg930201910k_htm.xml,smg9,40.20396,-83.31552
89800,SHERWIN WILLIAMS CO,US,OH,CLEVELAND,44115,101 PROSPECT AVE NW,10-K,1231.0,2019.0,FY,shw-12312019x10k_htm.xml,shw-,41.49807,-81.691376
904979,SHILOH INDUSTRIES INC,US,OH,VALLEY CITY,44280,880 STEEL DRIVE,10-K,1031.0,2019.0,FY,shlo-20191031.xml,shlo,41.25247,-81.887955
90168,SIFCO INDUSTRIES INC,US,OH,CLEVELAND,44103,970 E 64TH ST,10-K,930.0,2019.0,FY,sif-20190930.xml,sif-,41.525723,-81.646774
894315,SITE CENTERS CORP.,US,OH,BEACHWOOD,44122,3300 ENTERPRISE PARKWAY,10-K,1231.0,2019.0,FY,sitc-10k_20191231_htm.xml,sitc,41.46946,-81.494675
874977,STATE AUTO FINANCIAL CORP,US,OH,COLUMBUS,43215,518 EAST BROAD STREET,10-K,1231.0,2019.0,FY,stfc-20191231_htm.xml,stfc,39.963806,-82.98685
1381668,TFS FINANCIAL CORP,US,OH,CLEVELAND,44105,7007 BROADWAY AVENUE,10-K,930.0,2019.0,FY,tfslfy19septmaster10k_htm.xml,tfsl,41.45894,-81.6396
98362,TIMKEN CO,US,OH,NORTH CANTON,44720-5450,4500 MT. PLEASANT ST. NW,10-K,1231.0,2019.0,FY,tkr10k123119_htm.xml,tkr1,Missing,Missing
1598428,TIMKENSTEEL CORP,US,OH,CANTON,44706-0928,1835 DUEBER AVENUE SW,10-K,1231.0,2019.0,FY,tmst-20191231.xml,tmst,40.77906,-81.395035
1260221,TRANSDIGM GROUP INC,US,OH,CLEVELAND,44114,1301 EAST 9TH STREET,10-K,930.0,2019.0,FY,tdg2019-09x3010xk_htm.xml,tdg2,41.5039,-81.689964
1378453,TRAVELCENTERS OF AMERICA INC. /MD/,US,OH,WESTLAKE,44145,24601 CENTER RIDGE ROAD,10-K,1231.0,2019.0,FY,ta-20191231_htm.xml,ta-2,41.458054,-81.89239
731653,UNITED BANCORP INC /OH/,US,OH,MARTINS FERRY,43935,201 SOUTH FOURTH STREET,10-K,1231.0,2019.0,FY,ubcp-20191231.xml,ubcp,40.09481,-80.72549
1087456,UNITED BANCSHARES INC/OH,US,OH,COLUMBUS GROVE,45830,105 PROGRESSIVE DRIVE,10-K,1231.0,2019.0,FY,uboh-20191231.xml,uboh,40.925392,-84.05985
1421182,VERSO CORP,US,OH,MIAMISBURG,45342,8540 GANDER CREEK DRIVE,10-K,1231.0,2019.0,FY,vrs12312019-10k_htm.xml,vrs1,39.62181,-84.2202
1674101,VERTIV HOLDINGS CO,US,OH,COLUMBUS,43085,1050 DEARBORN DRIVE,10-K,1231.0,2019.0,FY,gsah-20191231.xml,gsah,40.113182,-82.98838
1570827,"VICTORY CAPITAL HOLDINGS, INC.",US,OH,BROOKLYN,44144,4900 TIEDEMANN ROAD,10-K,1231.0,2019.0,FY,vctr-20191231.xml,vctr,41.425045,-81.760826
1597313,"VIEWRAY, INC.",US,OH,OAKWOOD VILLAGE,44146,2 THERMO FISHER WAY,10-K,1231.0,2019.0,FY,vray-20191231.xml,vray,Missing,Missing
1594686,WASHINGTON PRIME GROUP INC.,US,OH,COLUMBUS,43215,180 EAST BROAD STREET,10-K,1231.0,2019.0,FY,wpg201910-k_htm.xml,wpg2,39.96278,-82.99579
766704,WELLTOWER INC.,US,OH,TOLEDO,43615,4500 DORR STREET,10-K,1231.0,2019.0,FY,a201910-k_htm.xml,a201,41.652874,-83.64825
30697,WENDY'S CO,US,OH,DUBLIN,43017,ONE DAVE THOMAS BLVD,10-K,1231.0,2019.0,FY,twc10k2019_htm.xml,twc1,Missing,Missing
1425287,WORKHORSE GROUP INC.,US,OH,LOVELAND,45140,100 COMMERCE DRIVE,10-K,1231.0,2019.0,FY,wkhs-20191231_htm.xml,wkhs,39.284454,-84.3025
108516,WORTHINGTON INDUSTRIES INC,US,OH,COLUMBUS,43085,200 OLD WILSON BRIDGE ROAD,10-K,531.0,2020.0,FY,wor-10k_20200531_htm.xml,wor-,40.10854,-83.02237
824142,"AAON, INC.",US,OK,TULSA,74107,2425 SOUTH YUKON AVE.,10-K,1231.0,2019.0,FY,aaon-20191231_htm.xml,aaon,36.128853,-96.01606
874292,ADDVANTAGE TECHNOLOGIES GROUP INC,US,OK,BROKEN ARROW,74012,1221 E. HOUSTON,10-K,930.0,2019.0,FY,aey-20190930.xml,aey-,36.0465,-95.77884
1086600,ALLIANCE RESOURCE PARTNERS LP,US,OK,TULSA,74119,1717 SOUTH BOULDER AVENUE,10-K,1231.0,2019.0,FY,arlp-20191231x10kbc62ed_htm.xml,arlp,36.13751,-95.988495
760498,BANCFIRST CORP /OK/,US,OK,OKLAHOMA CITY,73102-8401,101 N BROADWAY STE 200,10-K,1231.0,2019.0,FY,banf-10k_20191231_htm.xml,banf,Missing,Missing
1746129,BANK7 CORP.,US,OK,OKLAHOMA CITY,73116,1039 NW 63RD STREET,10-K,1231.0,2019.0,FY,bsvn-20191231.xml,bsvn,35.53719,-97.527664
1392091,"BLUEKNIGHT ENERGY PARTNERS, L.P.",US,OK,TULSA,73135,6060 AMERICAN PLAZA,10-K,1231.0,2019.0,FY,bkep-20191231.xml,bkep,Missing,Missing
875357,BOK FINANCIAL CORP ET AL,US,OK,TULSA,74172,BANK OF OKLAHOMA TOWER,10-K,1231.0,2019.0,FY,a20191231bokf10k_htm.xml,a201,Missing,Missing
1346980,"CHAPARRAL ENERGY, INC.",US,OK,OKLAHOMA CITY,73114,701 CEDAR LAKE BOULEVARD,10-K,1231.0,2019.0,FY,chpe-20191231.xml,chpe,35.567337,-97.50019
895126,CHESAPEAKE ENERGY CORP,US,OK,OKLAHOMA CITY,73118,6100 N WESTERN AVE,10-K,1231.0,2019.0,FY,chk-2019123110k_htm.xml,chk-,35.53424,-97.52979
732834,"CONTINENTAL RESOURCES, INC",US,OK,OKLAHOMA CITY,73102,20 NORTH BROADWAY,10-K,1231.0,2019.0,FY,a201910-k_htm.xml,a201,35.46676,-97.5145
1375195,CORETEC GROUP INC.,US,OK,TULSA,74136,6804 SOUTH CANTON AVENUE,10-K,1231.0,2019.0,FY,crtg-20191231.xml,crtg,36.064236,-95.91883
1587246,"CYPRESS ENVIRONMENTAL PARTNERS, L.P.",US,OK,TULSA,74105,"5727 S. LEWIS AVENUE, SUITE 500",10-K,1231.0,2019.0,FY,celp-20191231.xml,celp,36.078648,-95.95796
1090012,DEVON ENERGY CORP/DE,US,OK,OKLAHOMA CITY,73102,333 W. SHERIDAN AVENUE,10-K,1231.0,2019.0,FY,dvn-10k_20191231_htm.xml,dvn-,35.466488,-97.51849
31667,EDUCATIONAL DEVELOPMENT CORP,US,OK,TULSA,74146,10302 E 55TH PL #B,10-K,229.0,2019.0,FY,educ-20200229.xml,educ,36.0836,-95.866714
887396,EMPIRE PETROLEUM CORP,US,OK,TULSA,74105,1203 EAST 33RD STREET,10-K,1231.0,2019.0,FY,empr-20191231.xml,empr,36.115513,-95.97711
1591763,"ENABLE MIDSTREAM PARTNERS, LP",US,OK,OKLAHOMA CITY,73102,499 W. SHERIDAN,10-K,1231.0,2019.0,FY,enbl201910-k_htm.xml,enbl,35.46649,-97.52112
1395585,FIRST TRINITY FINANCIAL CORP,US,OK,TULSA,74133,"7633 EAST 63RD PLACE, SUITE 230",10-K,1231.0,2019.0,FY,ftfc-20191231.xml,ftfc,36.07181,-95.892235
1058330,"FRESH PROMISE FOODS, INC.",US,OK,MIDWEST CITY,73110,3416 SHADYBROOK DRIVE,10-K,1231.0,2018.0,FY,fpfi-20171231.xml,fpfi,35.47454,-97.400185
1058330,"FRESH PROMISE FOODS, INC.",US,OK,MIDWEST CITY,73110,3416 SHADYBROOK DRIVE,10-K,1231.0,2019.0,FY,fpfi-20191231.xml,fpfi,35.47454,-97.400185
1092570,FULLNET COMMUNICATIONS INC,US,OK,OKLAHOMA CITY,73102,201 ROBERT S KERR AVENUE,10-K,1231.0,2019.0,FY,fulo-20191231_htm.xml,fulo,35.469864,-97.516495
1088413,"GREYSTONE LOGISTICS, INC.",US,OK,TULSA,74120,1613 EAST 15TH STREET,10-K,531.0,2020.0,FY,glgi-20200531.xml,glgi,36.14062,-95.968895
874499,GULFPORT ENERGY CORP,US,OK,OKLAHOMA CITY,73134,14313 NORTH MAY AVENUE,10-K,1231.0,2019.0,FY,gpor-12312019x10k_htm.xml,gpor,35.620045,-97.56716
46765,"HELMERICH & PAYNE, INC.",US,OK,TULSA,74119,"1437 S. BOULDER AVE., SUITE 1400",10-K,930.0,2019.0,FY,hp-20190930x10k_htm.xml,hp-2,Missing,Missing
1528129,"LAREDO PETROLEUM, INC.",US,OK,TULSA,74119,15 W. SIXTH STREET,10-K,1231.0,2019.0,FY,a2019form10-k_htm.xml,a201,36.15042,-95.989784
60714,LSB INDUSTRIES INC,US,OK,OKLAHOMA CITY,73116,3503 NW 63RD STREET,10-K,1231.0,2019.0,FY,lxu-20191231.xml,lxu-,35.53676,-97.57933
1126975,"MAGELLAN MIDSTREAM PARTNERS, L.P.",US,OK,TULSA,74172,"ONE WILLIAMS CENTER, MD 28-1",10-K,1231.0,2019.0,FY,mmp12311910-k_htm.xml,mmp1,Missing,Missing
1679268,"MAMMOTH ENERGY SERVICES, INC.",US,OK,OKLAHOMA CITY,73134,14201 CALIBER DRIVE,10-K,1231.0,2019.0,FY,tusk-20191231.xml,tusk,Missing,Missing
866273,MATRIX SERVICE CO,US,OK,TULSA,74135,5100 EAST SKELLY DRIVE,10-K,630.0,2020.0,FY,mtrx-20200630_htm.xml,mtrx,36.096584,-95.92004
1527709,"MID-CON ENERGY PARTNERS, LP",US,OK,TULSA,74136,2431 E. 61ST STREET,10-K,1231.0,2019.0,FY,mcep-20191231.xml,mcep,36.075294,-95.95643
1504461,NGL ENERGY PARTNERS LP,US,OK,TULSA,74136,6120 S. YALE,10-K,331.0,2019.0,FY,ngl03312010k_htm.xml,ngl0,36.073795,-95.922165
1021635,OGE ENERGY CORP.,US,OK,OKLAHOMA CITY,73101-0321,321 N HARVEY,10-K,1231.0,2019.0,FY,oge-20191231_htm.xml,oge-,Missing,Missing
74145,OKLAHOMA GAS & ELECTRIC CO,US,OK,OKLAHOMA CITY,73101-0321,321 NORTH HARVEY,10-K,1231.0,2019.0,FY,oge-20191231_htm.xml,oge-,Missing,Missing
1587732,"ONE GAS, INC.",US,OK,TULSA,74103,15 EAST FIFTH STREET,10-K,1231.0,2019.0,FY,onegas10-k2019_htm.xml,oneg,36.151516,-95.98991
1039684,ONEOK INC /NEW/,US,OK,TULSA,74103,100 WEST 5TH ST,10-K,1231.0,2019.0,FY,oke10-k2019_htm.xml,oke1,36.15096,-95.99141
1620749,PANAMERA HEALTHCARE CORP,US,OK,EDMOND,73025,4180 ORCHARD HILL DRIVE,10-K,731.0,2019.0,FY,pnht-20190731.xml,pnht,35.741074,-97.53828
315131,PANHANDLE OIL & GAS INC,US,OK,OKLAHOMA CITY,73112,5400 N GRAND BLVD,10-K,930.0,2019.0,FY,phx-20190930.xml,phx-,Missing,Missing
1590955,"PAYCOM SOFTWARE, INC.",US,OK,OKLAHOMA CITY,73142,7501 W. MEMORIAL ROAD,10-K,1231.0,2019.0,FY,payc-10k_20191231_htm.xml,payc,35.610413,-97.64593
1708646,PERTH MINT PHYSICAL GOLD ETF,US,OK,OKLAHOMA CITY,73120,"10900 HEFNER POINTE DRIVE, SUITE 207",10-K,1231.0,2019.0,FY,aaau-20191231.xml,aaau,35.58118,-97.58339
83350,RESERVE PETROLEUM CO,US,OK,OKLAHOMA CITY,73116-9092,6801 N BROADWAY STE 300,10-K,1231.0,2019.0,FY,rsrv-20191231.xml,rsrv,Missing,Missing
1384195,"RING ENERGY, INC.",US,OK,TULSA,74136,6555 SOUTH LEWIS STREET,10-K,1231.0,2019.0,FY,rei-20191231x10k52984e_htm.xml,rei-,36.069733,-95.95792
1349436,SANDRIDGE ENERGY INC,US,OK,OKLAHOMA CITY,73102-6406,123 ROBERT S. KERR AVENUE,10-K,1231.0,2019.0,FY,sd-20191231_htm.xml,sd-2,35.469826,-97.51492
798949,UNIT CORP,US,OK,TULSA,74132,8200 SOUTH UNIT DRIVE,10-K,1231.0,2019.0,FY,unt-20191231_htm.xml,unt-,Missing,Missing
107263,"WILLIAMS COMPANIES, INC.",US,OK,TULSA,74172,ONE WILLIAMS CTR,10-K,1231.0,2019.0,FY,wmb2019123110k_htm.xml,wmb2,Missing,Missing
1518832,"WPX ENERGY, INC.",US,OK,TULSA,74172,ONE WILLIAMS CENTER,10-K,1231.0,2019.0,FY,wpx-20191231_htm.xml,wpx-,Missing,Missing
1558583,ARCIMOTO INC,US,OR,EUGENE,97402,2034 WEST 2ND AVENUE,10-K,1231.0,2019.0,FY,fuv-20191231.xml,fuv-,44.057564,-123.12351
1492091,AUSCRETE CORP,US,OR,RUFUS,97050,504 WEST FIRST ST.,10-K,1231.0,2019.0,FY,ausc-20191231.xml,ausc,45.694134,-120.74036
1050797,COLUMBIA SPORTSWEAR CO,US,OR,PORTLAND,97229,14375 NW SCIENCE PARK DRIVE,10-K,1231.0,2019.0,FY,colm-20191231_htm.xml,colm,45.529156,-122.825966
892222,"CRAFT BREW ALLIANCE, INC.",US,OR,PORTLAND,97227,929 NORTH RUSSELL,10-K,1231.0,2019.0,FY,brew-20191231.xml,brew,45.54102,-122.67627
1761696,CROWN ELECTROKINETICS CORP.,US,OR,CORVALLIS,97330,1110 NE CIRCLE BLVD,10-K,331.0,2019.0,FY,cik0001761696-20200331.xml,cik0,44.589,-123.24351
1108967,"CUI GLOBAL, INC.",US,OR,TUALATIN,97062,20050 SW 112 AVENUE,10-K,1231.0,2019.0,FY,cui-20191231.xml,cui-,Missing,Missing
1438231,DIGIMARC CORP,US,OR,BEAVERTON,97008,9405 SW GEMINI DRIVE,10-K,1231.0,2019.0,FY,dmrc-20191231.xml,dmrc,45.453228,-122.793144
1534708,"EASTSIDE DISTILLING, INC.",US,OR,PORTLAND,97214,1001 SE WATER AVENUE,10-K,1231.0,2019.0,FY,east-20191231.xml,east,45.51576,-122.66584
354908,FLIR SYSTEMS INC,US,OR,WILSONVILLE,97070,27700 SW PARKWAY AVENUE,10-K,1231.0,2019.0,FY,flir-12312019x10k_htm.xml,flir,45.31962,-122.76706
1614806,GREAT AJAX CORP.,US,OR,BEAVERTON,97005,9400 SW BEAVERTON-HILLSDALE HIGHWAY,10-K,1231.0,2019.0,FY,ajx-20191231_htm.xml,ajx-,Missing,Missing
